team: , id: A1GA, name: Frantiu0161ek Kotau010dka, wiki: rainbowsix
, team: OverKnight, id: Kcire, name: , wiki: rainbowsix
, team: OverKnight, id: Larzt, name: Ian Arzate, wiki: rainbowsix
, team: OverKnight, id: Livexer, name: Liberato Chaidez, wiki: rainbowsix
, team: OverKnight, id: Luk3, name: Luke Hiorns-Boddington, wiki: rainbowsix
, team: Overt, id: Kortari, name: Karlee, wiki: rainbowsix
, team: Oxygen Esports, id: FoxA, name: Davide Bucci, wiki: rainbowsix
, team: Oxygen Esports, id: HOP3Z, name: Anthony Nizzardo, wiki: rainbowsix
, team: Oxygen Esports, id: Kyno, name: Leonardo Figueiredo, wiki: rainbowsix
, team: Oxygen Esports, id: LaXInG, name: Gabriel Mirelez, wiki: rainbowsix
, team: Oxygen Esports, id: Redeemer, name: Taylor Mayeur, wiki: rainbowsix
, team: Oxygen Esports, id: VertcL, name: Franklyn Cordero, wiki: rainbowsix
, team: Oxygen Esports, id: Yoggah, name: Evan Nelson, wiki: rainbowsix
, team: Panik Gaming, id: Slashug, name: Spencer Oliver, wiki: rainbowsix
, team: Parabellum Esports, id: Eskaa, name: Xavier Avoine, wiki: rainbowsix
, team: Parabellum Esports, id: KoolAid, name: Jameson Lancaster, wiki: rainbowsix
, team: Parabellum Esports, id: Melted, name: Robert Kormylo, wiki: rainbowsix
, team: Parabellum Esports, id: P3NGU1N, name: Keagen Smith, wiki: rainbowsix
, team: Parabellum Esports, id: SpiriTz, name: Zachary Dionne, wiki: rainbowsix
, team: Parabellum Esports, id: VBM, name: Varun Bir Mohindra, wiki: rainbowsix
, team: Prima eSport, id: w1oza, name: Zsombor Vincze, wiki: rainbowsix
, team: QConfirm, id: Darkk, name: Pasatron Boonrubasb, wiki: rainbowsix
, team: QConfirm, id: DomeDominic, name: Apichat Thuengngento, wiki: rainbowsix
, team: QConfirm, id: Hajime, name: Surachat Loednaweporn, wiki: rainbowsix
, team: QConfirm, id: Lycolis, name: Sillapakorn Dokmaikhaw, wiki: rainbowsix
, team: QConfirm, id: Producerboom, name: Chayakorn Tsai, wiki: rainbowsix
, team: QConfirm, id: SpaceHead, name: Chayapat Boonyamanop, wiki: rainbowsix
, team: RECON Esports, id: Templat, name: Yosep Kim, wiki: rainbowsix
, team: RECON Esports, id: Vamos, name: Sangeun Kang, wiki: rainbowsix
, team: REIMEI esports, id: Frey, name: Konstantin Volegov, wiki: rainbowsix
, team: REIMEI esports, id: Leri, name: Stanislav Akimov, wiki: rainbowsix
, team: REJECT, id: NoTimeGG, name: Jun Matsuura, wiki: rainbowsix
, team: REJECT, id: VaNiSh, name: , wiki: rainbowsix
, team: Rainbow6, id: ThoreBnB, name: Thore Lehmann, wiki: rainbowsix
, team: Ramboot Club, id: MarcRoss, name: Marc Rosu00e9s, wiki: rainbowsix
, team: Rebels Gaming, id: Deivid, name: David Vila Ortega, wiki: rainbowsix
, team: Rebels Gaming, id: DriD, name: Yeray Gonzu00e1lez, wiki: rainbowsix
, team: Rebels Gaming, id: HuliK, name: Juliu00e1n Francos Crego, wiki: rainbowsix
, team: Rebels Gaming, id: NaoResh, name: Joan Tort Porcuna, wiki: rainbowsix
, team: Rebels Gaming, id: Nubaii, name: Mario Oliveira, wiki: rainbowsix
, team: Rebels Gaming, id: aLex, name: Alejandro Lora, wiki: rainbowsix
, team: Rebels Gaming, id: al0kaka, name: Alonso Du00edez, wiki: rainbowsix
, team: Red Dragons e-Sports, id: Dii, name: Dielle Rocha, wiki: rainbowsix
, team: Red Dragons e-Sports, id: Thaii, name: Thainara Julio, wiki: rainbowsix
, team: Red Dragons e-Sports, id: russa, name: Maria Clara Lombardi, wiki: rainbowsix
, team: Red Wolf Esports Female, id: O.Gabss, name: Gabriel Carvalho, wiki: rainbowsix
, team: Red Wolf Esports Female, id: copaS, name: Ruryan Vigiani, wiki: rainbowsix
, team: Renatus, id: Hovenherst, name: Aldi Firmansyah, wiki: rainbowsix
, team: Renatus, id: Lonely, name: Muhammad Ihsan, wiki: rainbowsix
, team: Renatus, id: Rixx, name: Richard Nixon, wiki: rainbowsix
, team: Renatus, id: Tolji, name: Reinaldo Gilbert, wiki: rainbowsix
, team: Reven Esports, id: August, name: Cristofer Martinez, wiki: rainbowsix
, team: Reven Esports, id: Max1mus, name: Christian Uriel Richart Vargas, wiki: rainbowsix
, team: Rhythm, id: Lebb, name: , wiki: rainbowsix
, team: Riddle Esports, id: ATK, name: Andrea Maso, wiki: rainbowsix
, team: Riddle Esports, id: Assassin, name: David Slu00e9ha, wiki: rainbowsix
, team: Riddle Esports, id: Krizz, name: Christopher Natri, wiki: rainbowsix
, team: Riddle Esports, id: Mengo, name: David Broukal, wiki: rainbowsix
, team: Riddle Esports, id: Yuki, name: Martin Kabele, wiki: rainbowsix
, team: Rogue, id: AceeZ, name: Maurice Erkelenz, wiki: rainbowsix
, team: Rogue, id: Bernie, name: Bernadette Ramaker, wiki: rainbowsix
, team: Rogue, id: Hicks, name: Thu00e9ophile Dupont, wiki: rainbowsix
, team: Rogue, id: LeonGids, name: Leon Giddens, wiki: rainbowsix
, team: Rogue, id: Prano, name: Kevin Pranowitz, wiki: rainbowsix
, team: Rogue, id: cryn, name: Pascal Alouane, wiki: rainbowsix
, team: Rogue, id: meepeY, name: Matthew Sharples, wiki: rainbowsix
, team: Rogue, id: rcuth, name: Ramiz Cuthbert, wiki: rainbowsix
, team: Rogue, id: ripz, name: Jan Hucke, wiki: rainbowsix
, team: SANDBOX Gaming, id: EnvyTaylor, name: Seongsoo Kim, wiki: rainbowsix
, team: SANDBOX Gaming, id: Harp3r, name: Hyojun Lee, wiki: rainbowsix
, team: SANDBOX Gaming, id: Nova, name: Sihun Lee, wiki: rainbowsix
, team: SANDBOX Gaming, id: OCN, name: Hyun Park, wiki: rainbowsix
, team: SANDBOX Gaming, id: RechoTZ, name: Minjae Seo, wiki: rainbowsix
, team: SANDBOX Gaming, id: Static, name: Chanyong Han, wiki: rainbowsix
, team: SANDBOX Gaming, id: SyAIL, name: Dongseon Song, wiki: rainbowsix
, team: SG e-sports, id: Waiffer, name: Waiffer Sibaja, wiki: rainbowsix
, team: SG e-sports, id: fredQx, name: Renan Lucas, wiki: rainbowsix
, team: SG e-sports, id: naka, name: Pedro Nakasone, wiki: rainbowsix
, team: SH Esports, id: Kilo, name: Cory Dawson, wiki: rainbowsix
, team: SKILLSTARS.pro, id: AueR, name: Bartek Hajma, wiki: rainbowsix
, team: SKILLSTARS.pro, id: Foster, name: Sebastian Lewandrowski, wiki: rainbowsix
, team: SKILLSTARS.pro, id: Ryba, name: Mateusz u015arodou0144, wiki: rainbowsix
, team: SKILLSTARS.pro, id: Szagi, name: Oskar Stabiu0144ski, wiki: rainbowsix
, team: Santos e-Sports, id: Hxnteer, name: Fu00e1bio Pieri, wiki: rainbowsix
, team: Santos e-Sports, id: Lend4, name: Daniel Ferreira, wiki: rainbowsix
, team: Santos e-Sports, id: Stk, name: Willian da Costa, wiki: rainbowsix
, team: Santos e-Sports, id: depresso, name: Renan Ribeiro, wiki: rainbowsix
, team: Santos e-Sports, id: kondz, name: Raul Romu00e3o, wiki: rainbowsix
, team: Santos e-Sports, id: mgN, name: Filipe Dutra, wiki: rainbowsix
, team: Santos e-Sports, id: rhZ, name: Renato Luiz, wiki: rainbowsix
, team: Santos e-Sports, id: thug, name: Bruno Ferreira, wiki: rainbowsix
, team: Scrypt, id: Sunan, name: Ilham Surya, wiki: rainbowsix
, team: Sengoku Gaming, id: A1kyan, name: , wiki: rainbowsix
, team: Sengoku Gaming, id: Norio, name: Kazunori Sakamoto, wiki: rainbowsix
, team: Sengoku Gaming, id: Ramu, name: Ryuki Matsuoka, wiki: rainbowsix
, team: Sengoku Gaming, id: ReyCyil, name: Yuta Inoue, wiki: rainbowsix
, team: Sengoku Gaming, id: YahooN, name: Kanata Saeki, wiki: rainbowsix
, team: Sengoku Gaming, id: febar, name: Hayade Tsuda, wiki: rainbowsix
, team: Sharper Esport, id: Markshortboyz, name: , wiki: rainbowsix
, team: Sharper Esport, id: Roldinii, name: Prin Boonnart, wiki: rainbowsix
, team: Sharper Esport, id: Tanler, name: Saharuch Manosamut, wiki: rainbowsix
, team: Siege Champions Program, id: MarTen, name: Jihun Youn, wiki: rainbowsix
, team: Six Karma, id: Crespo, name: Miguel Angel Crespo Hernu00e1ndez, wiki: rainbowsix
, team: Six Karma, id: Fungi, name: Josu00e9 Vidales, wiki: rainbowsix
, team: Six Karma, id: Hunther, name: Francisco Heredia, wiki: rainbowsix
, team: Six Karma, id: Muebleitor, name: Gustavo Gomez, wiki: rainbowsix
, team: Six Karma, id: Navy, name: Luu00eds Garcu00eda, wiki: rainbowsix
, team: Six Karma, id: Olimpo, name: Gerardo Gamez, wiki: rainbowsix
, team: Six Karma, id: Victory, name: Jonathan Morales, wiki: rainbowsix
, team: Soniqs, id: Gryxr, name: Pablo Rebeil, wiki: rainbowsix
, team: Soniqs, id: Jobro, name: Joe Reyes, wiki: rainbowsix
, team: Soniqs, id: Kanzen, name: Evan Bushore, wiki: rainbowsix
, team: Soniqs, id: Rexen, name: Richie Coronado, wiki: rainbowsix
, team: Soniqs, id: Yeti, name: Alexander Lawson, wiki: rainbowsix
, team: Soniqs, id: supr, name: Seth Hoffman, wiki: rainbowsix
, team: Spacestation Gaming, id: Bosco, name: Dylan Bosco, wiki: rainbowsix
, team: Spacestation Gaming, id: Fultz, name: Alec Fultz, wiki: rainbowsix
, team: Spacestation Gaming, id: Hotancold, name: Matthew Stevens, wiki: rainbowsix
, team: Spacestation Gaming, id: Luke, name: Luke Slota, wiki: rainbowsix
, team: Spacestation Gaming, id: Lycan, name: Justin Woods, wiki: rainbowsix
, team: Spacestation Gaming, id: Rampy, name: Nathanial Duvall, wiki: rainbowsix
, team: Spacestation Gaming, id: Skys, name: Alexander Magor, wiki: rainbowsix
, team: Spacestation Gaming, id: Sov, name: Zachary Sites, wiki: rainbowsix
, team: Spacestation Gaming, id: Unit, name: Shawn Pellerin, wiki: rainbowsix
, team: Spear Gaming, id: Steve, name: Seoha Yoon, wiki: rainbowsix
, team: Split Raiders, id: fRYKY, name: Fran Zebec, wiki: rainbowsix
, team: StarRise, id: Kira-Miki, name: Dohyeon Park, wiki: rainbowsix
, team: Sudor Esports, id: GoldenPickl3, name: Youssef, wiki: rainbowsix
, team: Sudor Esports, id: SAxTurki, name: , wiki: rainbowsix
, team: SuperNova Team, id: Dotz, name: Jou00e3o Miranda, wiki: rainbowsix
, team: SuperNova Team, id: DreeuZ, name: Enio Rodrigues, wiki: rainbowsix
, team: SuperNova Team, id: Dudds, name: Eduardo Torassi, wiki: rainbowsix
, team: SuperNova Team, id: Mugusto, name: Murilo Augusto, wiki: rainbowsix
, team: SuperNova Team, id: PpWs, name: Pedro Sabino, wiki: rainbowsix
, team: SuperNova Team, id: bor, name: Thiago Borinelli, wiki: rainbowsix
, team: SuperNova Team, id: cypriSs, name: Pedro Arau00fajo, wiki: rainbowsix
, team: Susquehanna Soniqs, id: Goddess, name: Lauren Williams, wiki: rainbowsix
, team: Susquehanna Soniqs, id: Tribizzle, name: Darren Moore, wiki: rainbowsix
, team: T1, id: Arukaze, name: Hyeonjin Hwang, wiki: rainbowsix
, team: T1, id: CrazyBoy, name: Minho Choi, wiki: rainbowsix
, team: T1, id: Fanxy, name: Junhyuk Lim, wiki: rainbowsix
, team: T1, id: PJH, name: Jaehyun Park, wiki: rainbowsix
, team: T1, id: Revi, name: Junyoung Shin, wiki: rainbowsix
, team: T1, id: WATB, name: Jaedeok Lee, wiki: rainbowsix
, team: T1, id: iLeven, name: Wonil Cha, wiki: rainbowsix
, team: TSM, id: Achieved, name: Matthew Solomon, wiki: rainbowsix
, team: TSM, id: Beaulo, name: Jason Doty, wiki: rainbowsix
, team: TSM, id: Chala, name: Brady Davenport, wiki: rainbowsix
, team: TSM, id: Daeda, name: Jacob Hale, wiki: rainbowsix
, team: TSM, id: Geometrics, name: Emilio Leynez Cuevas, wiki: rainbowsix
, team: TSM, id: Merc, name: Bryan Wrzek, wiki: rainbowsix
, team: TSM, id: Pojoman, name: Owen Mitura, wiki: rainbowsix
, team: Talon Esports, id: AzzyyyS, name: Masaki Someya, wiki: rainbowsix
, team: Talon Esports, id: BD, name: Minhyuk Song, wiki: rainbowsix
, team: Talon Esports, id: Demic, name: Daeyeong Kim, wiki: rainbowsix
, team: Talon Esports, id: DongUk, name: Donguk Kim, wiki: rainbowsix
, team: Talon Esports, id: Kanos, name: Seongbeom Lee, wiki: rainbowsix
, team: Talon Esports, id: Soldier, name: Sihyeon Lee, wiki: rainbowsix
, team: Talon Esports, id: h3dy, name: Yugeun Kwon, wiki: rainbowsix
, team: Talon Esports, id: saeyeora, name: Seunghwan Im, wiki: rainbowsix
, team: Talon Esports, id: zelgadiss, name: Siwoo Lee, wiki: rainbowsix
, team: Team Assault, id: Feltwinter, name: , wiki: rainbowsix
, team: Team Assault, id: Gunnar, name: Shaun Pottorff, wiki: rainbowsix
, team: Team Bliss, id: Jigsaw, name: Jack Gillies, wiki: rainbowsix
, team: Team Bliss, id: Odah, name: Anastasios Hatzis, wiki: rainbowsix
, team: Team Bliss, id: Shade, name: Beau Hobill-Hill, wiki: rainbowsix
, team: Team Bliss, id: Spruce, name: James Feaver, wiki: rainbowsix
, team: Team Bliss, id: Todd, name: Todd Francis, wiki: rainbowsix
, team: Team Cruelty, id: OeN, name: , wiki: rainbowsix
, team: Team Cruelty, id: RE4PER, name: Luis Benitez, wiki: rainbowsix
, team: Team DeftFox, id: FBK, name: Luis Corrales, wiki: rainbowsix
, team: Team Empire, id: Always, name: Dmitry Mitrahovich, wiki: rainbowsix
, team: Team Empire, id: JoyStiCK, name: Danil Gabov, wiki: rainbowsix
, team: Team Empire, id: RayzerGM, name: Oleg Kuchin, wiki: rainbowsix
, team: Team Empire, id: Scyther, name: Dmitry Semenov, wiki: rainbowsix
, team: Team Empire, id: ShepparD, name: Artur Ipatov, wiki: rainbowsix
, team: Team Empire, id: Zheka, name: Eugene Bokhanov, wiki: rainbowsix
, team: Team Empire, id: dan, name: Danila Dontsov, wiki: rainbowsix
, team: Team Liquid, id: AsK, name: Gabriel Santos, wiki: rainbowsix
, team: Team Liquid, id: Paluh, name: Luccas Molina, wiki: rainbowsix
, team: Team Liquid, id: Rafa, name: Rafael Queiroz, wiki: rainbowsix
, team: Team Liquid, id: Sensi, name: Andru00e9 Kaneyasu, wiki: rainbowsix
, team: Team Liquid, id: Silence, name: Adenauer Alvarenga, wiki: rainbowsix
, team: Team Liquid, id: mcunha, name: Marcelo Cunha, wiki: rainbowsix
, team: Team Liquid, id: nesk, name: Andru00e9 Oliveira, wiki: rainbowsix
, team: Team Liquid, id: psk1, name: Paulo Augusto, wiki: rainbowsix
, team: Team Liquid, id: resetz, name: Pablo Oliveira, wiki: rainbowsix
, team: Team Liquid, id: ziGueira, name: Leo Duarte, wiki: rainbowsix
, team: Team MystiC NA, id: Sweater, name: Jacob, wiki: rainbowsix
, team: Team Northeption, id: Kohk1, name: Hirano Koki, wiki: rainbowsix
, team: Team Northeption, id: Shift, name: , wiki: rainbowsix
, team: Team Northeption, id: SpeakEqsy, name: Hashi Daichi, wiki: rainbowsix
, team: Team Northeption, id: amenbo, name: Wakabayashi Ryota, wiki: rainbowsix
, team: Team Prismatic, id: S4i, name: Rainer Kneidl, wiki: rainbowsix
, team: Team Queso, id: ByTommy, name: Tomu00e1s Moreno, wiki: rainbowsix
, team: Team Queso, id: baroz, name: u00c1lvaro Valero, wiki: rainbowsix
, team: Team Secret, id: Gomfi, name: Santino de Meulenaere, wiki: rainbowsix
, team: Team Secret, id: Keenan, name: Keenan Dunne, wiki: rainbowsix
, team: Team Secret, id: Kendrew, name: Luke Kendrew, wiki: rainbowsix
, team: Team Secret, id: SamE, name: Sam Ellis, wiki: rainbowsix
, team: Team Secret, id: SlebbeN, name: Alex Nordlund, wiki: rainbowsix
, team: Team Secret, id: Sleepy, name: Josh Franks, wiki: rainbowsix
, team: Team Secret, id: Titan, name: William Antonio Davie, wiki: rainbowsix
, team: Team Secret, id: pacbull, name: Peter Bull, wiki: rainbowsix
, team: Team Singularity, id: destiny, name: Nicolas Alves, wiki: rainbowsix
, team: Team Singularity, id: dustii, name: Eduardo Viani, wiki: rainbowsix
, team: Team Singularity, id: hugzord, name: Vitor Hugo, wiki: rainbowsix
, team: Team Singularity, id: pdr1n, name: Pedro Oliveira, wiki: rainbowsix
, team: Team Verv, id: Avixes, name: Amirul Mohamad, wiki: rainbowsix
, team: Team Verv, id: Mizu, name: Irham Akbar, wiki: rainbowsix
, team: Team Vitality, id: BiBoo, name: Bastien Dulac, wiki: rainbowsix
, team: Team Vitality, id: Helbee, name: Louis Bureau, wiki: rainbowsix
, team: Team Vitality, id: Kaktus, name: Medhi Marty, wiki: rainbowsix
, team: Team Vitality, id: Lyloun, name: Laurie Lagier, wiki: rainbowsix
, team: Team Vitality, id: P4, name: Nicolas Rimbaud, wiki: rainbowsix
, team: Team Vitality, id: Robz, name: Robin Planus, wiki: rainbowsix
, team: Team Vitality, id: Shiinka, name: Axel Freisberg, wiki: rainbowsix
, team: Team Vitality, id: risze, name: Valentin Liradelfo, wiki: rainbowsix
, team: Team oNe eSports, id: Alem4o, name: Karl Zarth, wiki: rainbowsix
, team: Team oNe eSports, id: KDS, name: Eduardo Chiste Fontes, wiki: rainbowsix
, team: Team oNe eSports, id: Lagonis, name: Lorenzo Volpi, wiki: rainbowsix
, team: Team oNe eSports, id: Levy, name: Juliano Andrade, wiki: rainbowsix
, team: Team oNe eSports, id: Neskin, name: Caio Szazi, wiki: rainbowsix
, team: Team oNe eSports, id: RafadeLL, name: Rafael de Oliveira, wiki: rainbowsix
, team: Team oNe eSports, id: TchubZ, name: Arthur Fernandes Martins Figueira, wiki: rainbowsix
, team: Tempo Storm, id: Snake_Nade, name: Steven White, wiki: rainbowsix
, team: The Deviants, id: MaXD, name: Max Bacon, wiki: rainbowsix
, team: The Play Studios, id: Beny, name: , wiki: rainbowsix
, team: The Ultimates, id: Eaglex99, name: , wiki: rainbowsix
, team: The Ultimates, id: Joker619, name: Abdullah Adnan AbdulKareem, wiki: rainbowsix
, team: The Ultimates, id: Okillz, name: AbdulMohsen Saloum, wiki: rainbowsix
, team: The Ultimates, id: Unseen, name: Yahya Mokhtar, wiki: rainbowsix
, team: Totem Esports, id: Ayzenn, name: Elouan Louzaouen, wiki: rainbowsix
, team: Totem Esports, id: Bolt, name: Maxime Nourrigat, wiki: rainbowsix
, team: Totem Esports, id: DjuZ, name: Jason Dray, wiki: rainbowsix
, team: Totem Esports, id: Mowwwgli, name: Yanis Dahmani, wiki: rainbowsix
, team: TrapBoyz, id: HSnamuringa, name: Jou00e3o Deam, wiki: rainbowsix
, team: TrapBoyz, id: xS3xyCake, name: Thiago Reis, wiki: rainbowsix
, team: Ubisoft, id: Abichu, name: Alberto Torrent, wiki: rainbowsix
, team: Ubisoft, id: Adam Mulligan, name: Adam Mulligan, wiki: rainbowsix
, team: Ubisoft, id: Alan, name: Alan Quintana, wiki: rainbowsix
, team: Ubisoft, id: Anthox, name: Anthony Kremer, wiki: rainbowsix
, team: Ubisoft, id: BK-201, name: , wiki: rainbowsix
, team: Ubisoft, id: Bone DaDDy, name: Tamu00e1s Pu00e1lfy, wiki: rainbowsix
, team: Ubisoft, id: BruceZz, name: Jing He Zhang, wiki: rainbowsix
, team: Ubisoft, id: CarpeBonoSensum, name: Connor Bargeloh, wiki: rainbowsix
, team: Ubisoft, id: Cdaps, name: Connor D'Apollonio, wiki: rainbowsix
, team: Ubisoft, id: CeDeCe, name: Drue Cralle, wiki: rainbowsix
, team: Ubisoft, id: Chief, name: Bryan Schubert, wiki: rainbowsix
, team: Ubisoft, id: Cyano, name: Ronald Fernandez, wiki: rainbowsix
, team: Ubisoft, id: DA3MON, name: Renato Silva, wiki: rainbowsix
, team: Ubisoft, id: DJDextrose, name: Joe Navarro, wiki: rainbowsix
, team: Ubisoft, id: Dean0, name: Eoin Deane, wiki: rainbowsix
, team: Ubisoft, id: DesertFox, name: Anu00edbal Borbu00f3n, wiki: rainbowsix
, team: Ubisoft, id: Direction, name: Wei Ya Bing, wiki: rainbowsix
, team: Ubisoft, id: Domitila Becker, name: Domitila Becker, wiki: rainbowsix
, team: Ubisoft, id: Easy, name: Stephan Kemink, wiki: rainbowsix
, team: Ubisoft, id: FastAnne, name: Anne Janssen, wiki: rainbowsix
, team: Ubisoft, id: FuriouSG, name: Su00e9bastien Guu00e9rineau, wiki: rainbowsix
, team: Ubisoft, id: GraceV, name: , wiki: rainbowsix
, team: Ubisoft, id: Graves, name: Pan Chia-Hao, wiki: rainbowsix
, team: Ubisoft, id: Guilherme Sarda, name: Guilherme Sarda, wiki: rainbowsix
, team: Ubisoft, id: HLK, name: Ilya Rybin, wiki: rainbowsix
, team: Ubisoft, id: Hap, name: Stijn Hapers, wiki: rainbowsix
, team: Ubisoft, id: Jazmin Benavides, name: Jazmin Benavides, wiki: rainbowsix
, team: Ubisoft, id: Jeffrey, name: Ren Han Zhao, wiki: rainbowsix
, team: Ubisoft, id: JosephEdgar17, name: Josu00e9 Chu00e1vez, wiki: rainbowsix
, team: Ubisoft, id: JuK4, name: Francesc Illana, wiki: rainbowsix
, team: Ubisoft, id: Jzwills, name: Jonah Zwillinger, wiki: rainbowsix
, team: Ubisoft, id: KiXSTAr, name: Michael Stockley, wiki: rainbowsix
, team: Ubisoft, id: KvN, name: , wiki: rainbowsix
, team: Ubisoft, id: L3uku, name: Marko Kivelu00e4, wiki: rainbowsix
, team: Ubisoft, id: LeszklareN, name: Gergu0151 Maros, wiki: rainbowsix
, team: Ubisoft, id: Lisa Malambri, name: Lisa Malambri, wiki: rainbowsix
, team: Ubisoft, id: Lord Angel, name: Angel Rodru00edguez, wiki: rainbowsix
, team: Ubisoft, id: Lynnx, name: Carter Hanefeld, wiki: rainbowsix
, team: Ubisoft, id: Lu00e9o Bianchi, name: Lu00e9o Bianchi, wiki: rainbowsix
, team: Ubisoft, id: MadDuckRanger, name: Bovorn Bovornsombat, wiki: rainbowsix
, team: Ubisoft, id: Magvayer, name: Tomek Filipiuk, wiki: rainbowsix
, team: Ubisoft, id: Maria Bonino, name: Maria Bonino, wiki: rainbowsix
, team: Ubisoft, id: Mcclane, name: Diego Lucero, wiki: rainbowsix
, team: Ubisoft, id: Meta, name: Alejandro Santos, wiki: rainbowsix
, team: Ubisoft, id: Mirelle Moschella, name: Mirelle Moschella, wiki: rainbowsix
, team: Ubisoft, id: Moska1m, name: Jeferson Sampaio, wiki: rainbowsix
, team: Ubisoft, id: NeTfLeX, name: Nico Zimmer, wiki: rainbowsix
, team: Ubisoft, id: Nishwegger, name: Enrico Nishi, wiki: rainbowsix
, team: Ubisoft, id: NoaHVW9, name: Noah van Woudenberg, wiki: rainbowsix
, team: Ubisoft, id: Nyvi Estephan, name: Nyvi Estephan, wiki: rainbowsix
, team: Ubisoft, id: Pangolin, name: Elijah Anderson, wiki: rainbowsix
, team: Ubisoft, id: Rakki, name: Salvatore Lena, wiki: rainbowsix
, team: Ubisoft, id: Rammztein57, name: Genaro Ceron, wiki: rainbowsix
, team: Ubisoft, id: Reina, name: Luisa Cano, wiki: rainbowsix
, team: Ubisoft, id: Rhyzzy, name: Ilya Rhys-Mayers, wiki: rainbowsix
, team: Ubisoft, id: Riley Knight, name: Riley Knight, wiki: rainbowsix
, team: Ubisoft, id: RocketRamy, name: Mapache Verde, wiki: rainbowsix
, team: Ubisoft, id: Science, name: Alexis Barbannaud, wiki: rainbowsix
, team: Ubisoft, id: Scythe, name: u00cdu00f1igo Gu00f3mez De Salazar, wiki: rainbowsix
, team: Ubisoft, id: Sebol, name: Maciej Majewski, wiki: rainbowsix
, team: Ubisoft, id: ShatterXx, name: Tobias Richter, wiki: rainbowsix
, team: Ubisoft, id: Shrikel, name: Alistair Wright, wiki: rainbowsix
, team: Ubisoft, id: Simon Bond, name: Simon Bond, wiki: rainbowsix
, team: Ubisoft, id: Simplemente Marcos, name: Marcos Sanchez Urbanek, wiki: rainbowsix
, team: Ubisoft, id: Skibs, name: Luis Santiago, wiki: rainbowsix
, team: Ubisoft, id: TangoMangoDown, name: Preston Willis, wiki: rainbowsix
, team: Ubisoft, id: Toldersma, name: Thiadrik Oldersma, wiki: rainbowsix
, team: Ubisoft, id: TriicK, name: Ignacio Encina, wiki: rainbowsix
, team: Ubisoft, id: Tyrone, name: Abdiel Tyrone, wiki: rainbowsix
, team: Ubisoft, id: Vetel, name: Pablo Sanz, wiki: rainbowsix
, team: Ubisoft, id: XYZ, name: Yu Zhi Xu, wiki: rainbowsix
, team: Ubisoft, id: Yoming, name: You Ming Xu, wiki: rainbowsix
, team: Ubisoft, id: Yudi Tamashiro, name: Yudi Tamashiro, wiki: rainbowsix
, team: Ubisoft, id: Zander, name: Michael Mu00fcller, wiki: rainbowsix
, team: Ubisoft, id: Zoro, name: Isaias Rodriguez, wiki: rainbowsix
, team: Ubisoft, id: alezudoo, name: Alexandre Branco, wiki: rainbowsix
, team: Ubisoft, id: ipaP, name: Leandro Truppa, wiki: rainbowsix
, team: Ubisoft, id: oJGz, name: Jou00e3o Gabriel, wiki: rainbowsix
, team: Ubisoft, id: u53ebu6211u9ed1u5ddd, name: u53ebu6211u9ed1u5ddd, wiki: rainbowsix
, team: Ubisoft, id: u5929u715eu5e7du9b42, name: Tian Zeng, wiki: rainbowsix
, team: Ubisoft, id: u5b64u72ecu7684u5c0fu9524u5b50, name: Shen Zhi Quan, wiki: rainbowsix
, team: Ubisoft, id: u6b63u4e49u7684u4f19u4f34u963f, name: Hao He, wiki: rainbowsix
, team: Ubisoft, id: u7bc0u5236, name: u7bc0u5236, wiki: rainbowsix
, team: Ubisoft, id: u8282u5236, name: , wiki: rainbowsix
, team: VINCIT Gaming, id: pzd, name: Pedro Dutra, wiki: rainbowsix
, team: Valhalla Esports, id: AviM, name: Avisek Mallick, wiki: rainbowsix
, team: Valhalla Legion, id: Eleganz, name: , wiki: rainbowsix
, team: Valhalla Legion, id: GeB, name: Gabriel Olivari, wiki: rainbowsix
, team: Valhalla Legion, id: Jico4, name: , wiki: rainbowsix
, team: Valhalla Legion, id: Kreevz, name: Adriu00e1n Centuriu00f3n, wiki: rainbowsix
, team: Valhalla Legion, id: kRMz, name: Ignacio Passerini, wiki: rainbowsix
, team: Valhalla Legion, id: pnno9, name: Franco Panno, wiki: rainbowsix
, team: Velocity9, id: Aimb0t, name: Yin-Hung Kao, wiki: rainbowsix
, team: Velocity9, id: Flash, name: Zong-Min Lin, wiki: rainbowsix
, team: Velocity9, id: HARAM3E., name: Chih-Kang Huang, wiki: rainbowsix
, team: Velocity9, id: ShaZ5ibe., name: Xie Hao Ru, wiki: rainbowsix
, team: Velocity9, id: SongDi, name: Ye-Song Chiu, wiki: rainbowsix
, team: Velocity9, id: Xuan, name: Jung-Hsuan Wang, wiki: rainbowsix
, team: Victus, id: Pangoro, name: Arjan Mateboer, wiki: rainbowsix
, team: Victus, id: imp, name: Connor Smith, wiki: rainbowsix
, team: Viperio, id: Joe, name: Joe Crowther, wiki: rainbowsix
, team: Viperio, id: Px7, name: Joseph Bouton, wiki: rainbowsix
, team: Virtus.pro, id: KaMa, name: Alexander Chernyshov, wiki: rainbowsix
, team: Virtus.pro, id: Rask, name: Alan Ali, wiki: rainbowsix
, team: Virtus.pro, id: Sergey Glamazda, name: Sergey Glamazda, wiki: rainbowsix
, team: Virtus.pro, id: YaGo, name: Kirill Zolotov, wiki: rainbowsix
, team: Virtus.pro, id: karzheka, name: Eugene Petrishin, wiki: rainbowsix
